"ts_num","count","ts_date"
1560036900,31,2019-06-09 01:35:00
1560037200,25,2019-06-09 01:40:00
1560037500,36,2019-06-09 01:45:00
1560037800,36,2019-06-09 01:50:00
1560038100,24,2019-06-09 01:55:00
1560038400,29,2019-06-09 02:00:00
1560038700,29,2019-06-09 02:05:00
1560039000,29,2019-06-09 02:10:00
1560039300,24,2019-06-09 02:15:00
1560039600,17,2019-06-09 02:20:00
1560039900,24,2019-06-09 02:25:00
1560040200,18,2019-06-09 02:30:00
1560040500,24,2019-06-09 02:35:00
1560040800,21,2019-06-09 02:40:00
1560041100,18,2019-06-09 02:45:00
1560041400,33,2019-06-09 02:50:00
1560041700,24,2019-06-09 02:55:00
1560042000,15,2019-06-09 03:00:00
1560042300,11,2019-06-09 03:05:00
1560042600,9,2019-06-09 03:10:00
1560042900,17,2019-06-09 03:15:00
1560043200,24,2019-06-09 03:20:00
1560043500,17,2019-06-09 03:25:00
1560043800,17,2019-06-09 03:30:00
1560044100,21,2019-06-09 03:35:00
1560044400,17,2019-06-09 03:40:00
1560044700,13,2019-06-09 03:45:00
1560045000,12,2019-06-09 03:50:00
1560045300,10,2019-06-09 03:55:00
1560045600,13,2019-06-09 04:00:00
1560045900,12,2019-06-09 04:05:00
1560046200,8,2019-06-09 04:10:00
1560046500,11,2019-06-09 04:15:00
1560046800,10,2019-06-09 04:20:00
1560047100,9,2019-06-09 04:25:00
1560047400,8,2019-06-09 04:30:00
1560047700,10,2019-06-09 04:35:00
1560048000,13,2019-06-09 04:40:00
1560048300,16,2019-06-09 04:45:00
1560048600,12,2019-06-09 04:50:00
1560048900,11,2019-06-09 04:55:00
1560049200,9,2019-06-09 05:00:00
1560049500,5,2019-06-09 05:05:00
1560049800,7,2019-06-09 05:10:00
1560050100,13,2019-06-09 05:15:00
1560050400,5,2019-06-09 05:20:00
1560050700,9,2019-06-09 05:25:00
1560051000,8,2019-06-09 05:30:00
1560051300,7,2019-06-09 05:35:00
1560051600,9,2019-06-09 05:40:00
1560051900,11,2019-06-09 05:45:00
1560052200,12,2019-06-09 05:50:00
1560052500,6,2019-06-09 05:55:00
1560052800,6,2019-06-09 06:00:00
1560053100,6,2019-06-09 06:05:00
1560053400,4,2019-06-09 06:10:00
1560053700,12,2019-06-09 06:15:00
1560054000,6,2019-06-09 06:20:00
1560054300,4,2019-06-09 06:25:00
1560054600,8,2019-06-09 06:30:00
1560054900,4,2019-06-09 06:35:00
1560055200,5,2019-06-09 06:40:00
1560055500,4,2019-06-09 06:45:00
1560055800,4,2019-06-09 06:50:00
1560056100,4,2019-06-09 06:55:00
1560056400,4,2019-06-09 07:00:00
1560056700,3,2019-06-09 07:05:00
1560057000,2,2019-06-09 07:10:00
1560057300,4,2019-06-09 07:15:00
1560057600,8,2019-06-09 07:20:00
1560057900,3,2019-06-09 07:25:00
1560058200,4,2019-06-09 07:30:00
1560058500,3,2019-06-09 07:35:00
1560058800,2,2019-06-09 07:40:00
1560059100,6,2019-06-09 07:45:00
1560059400,6,2019-06-09 07:50:00
1560059700,6,2019-06-09 07:55:00
1560060000,7,2019-06-09 08:00:00
1560060300,10,2019-06-09 08:05:00
1560060600,7,2019-06-09 08:10:00
1560060900,6,2019-06-09 08:15:00
1560061200,12,2019-06-09 08:20:00
1560061500,10,2019-06-09 08:25:00
1560061800,6,2019-06-09 08:30:00
1560062100,6,2019-06-09 08:35:00
1560062400,8,2019-06-09 08:40:00
1560062700,8,2019-06-09 08:45:00
1560063000,8,2019-06-09 08:50:00
1560063300,10,2019-06-09 08:55:00
1560063600,17,2019-06-09 09:00:00
1560063900,13,2019-06-09 09:05:00
1560064200,7,2019-06-09 09:10:00
1560064500,12,2019-06-09 09:15:00
1560064800,8,2019-06-09 09:20:00
1560065100,7,2019-06-09 09:25:00
1560065400,17,2019-06-09 09:30:00
1560065700,6,2019-06-09 09:35:00
1560066000,17,2019-06-09 09:40:00
1560066300,14,2019-06-09 09:45:00
1560066600,15,2019-06-09 09:50:00
1560066900,14,2019-06-09 09:55:00
1560067200,21,2019-06-09 10:00:00
1560067500,13,2019-06-09 10:05:00
1560067800,19,2019-06-09 10:10:00
1560068100,16,2019-06-09 10:15:00
1560068400,25,2019-06-09 10:20:00
1560068700,17,2019-06-09 10:25:00
1560069000,21,2019-06-09 10:30:00
1560069300,14,2019-06-09 10:35:00
1560069600,15,2019-06-09 10:40:00
1560069900,24,2019-06-09 10:45:00
1560070200,17,2019-06-09 10:50:00
1560070500,22,2019-06-09 10:55:00
1560070800,22,2019-06-09 11:00:00
1560071100,25,2019-06-09 11:05:00
1560071400,27,2019-06-09 11:10:00
1560071700,28,2019-06-09 11:15:00
1560072000,27,2019-06-09 11:20:00
1560072300,30,2019-06-09 11:25:00
1560072600,32,2019-06-09 11:30:00
1560072900,26,2019-06-09 11:35:00
1560073200,26,2019-06-09 11:40:00
1560073500,25,2019-06-09 11:45:00
1560073800,24,2019-06-09 11:50:00
1560074100,27,2019-06-09 11:55:00
1560074400,33,2019-06-09 12:00:00
1560074700,30,2019-06-09 12:05:00
1560075000,35,2019-06-09 12:10:00
1560075300,34,2019-06-09 12:15:00
1560075600,20,2019-06-09 12:20:00
1560075900,28,2019-06-09 12:25:00
1560076200,33,2019-06-09 12:30:00
1560076500,29,2019-06-09 12:35:00
1560076800,42,2019-06-09 12:40:00
1560077100,24,2019-06-09 12:45:00
1560077400,25,2019-06-09 12:50:00
1560077700,32,2019-06-09 12:55:00
1560078000,37,2019-06-09 13:00:00
1560078300,37,2019-06-09 13:05:00
1560078600,40,2019-06-09 13:10:00
1560078900,29,2019-06-09 13:15:00
1560079200,31,2019-06-09 13:20:00
1560079500,29,2019-06-09 13:25:00
1560079800,36,2019-06-09 13:30:00
1560080100,35,2019-06-09 13:35:00
1560080400,35,2019-06-09 13:40:00
1560080700,39,2019-06-09 13:45:00
1560081000,36,2019-06-09 13:50:00
1560081300,49,2019-06-09 13:55:00
1560081600,30,2019-06-09 14:00:00
1560081900,31,2019-06-09 14:05:00
1560082200,36,2019-06-09 14:10:00
1560082500,39,2019-06-09 14:15:00
1560082800,37,2019-06-09 14:20:00
1560083100,38,2019-06-09 14:25:00
1560083400,32,2019-06-09 14:30:00
1560083700,39,2019-06-09 14:35:00
1560084000,39,2019-06-09 14:40:00
1560084300,42,2019-06-09 14:45:00
1560084600,32,2019-06-09 14:50:00
1560084900,25,2019-06-09 14:55:00
1560085200,20,2019-06-09 15:00:00
1560085500,20,2019-06-09 15:05:00
1560085800,18,2019-06-09 15:10:00
1560086100,26,2019-06-09 15:15:00
1560086400,25,2019-06-09 15:20:00
1560086700,25,2019-06-09 15:25:00
1560087000,23,2019-06-09 15:30:00
1560087300,33,2019-06-09 15:35:00
1560087600,28,2019-06-09 15:40:00
1560087900,20,2019-06-09 15:45:00
1560088200,24,2019-06-09 15:50:00
1560088500,29,2019-06-09 15:55:00
1560088800,32,2019-06-09 16:00:00
1560089100,33,2019-06-09 16:05:00
1560089400,24,2019-06-09 16:10:00
1560089700,34,2019-06-09 16:15:00
1560090000,34,2019-06-09 16:20:00
1560090300,36,2019-06-09 16:25:00
1560090600,25,2019-06-09 16:30:00
1560090900,34,2019-06-09 16:35:00
1560091200,29,2019-06-09 16:40:00
1560091500,34,2019-06-09 16:45:00
1560091800,33,2019-06-09 16:50:00
1560092100,35,2019-06-09 16:55:00
1560092400,38,2019-06-09 17:00:00
1560092700,46,2019-06-09 17:05:00
1560093000,33,2019-06-09 17:10:00
1560093300,46,2019-06-09 17:15:00
1560093600,34,2019-06-09 17:20:00
1560093900,47,2019-06-09 17:25:00
1560094200,36,2019-06-09 17:30:00
1560094500,30,2019-06-09 17:35:00
1560094800,35,2019-06-09 17:40:00
1560095100,36,2019-06-09 17:45:00
1560095400,36,2019-06-09 17:50:00
1560095700,40,2019-06-09 17:55:00
1560096000,45,2019-06-09 18:00:00
1560096300,37,2019-06-09 18:05:00
1560096600,43,2019-06-09 18:10:00
1560096900,37,2019-06-09 18:15:00
1560097200,53,2019-06-09 18:20:00
1560097500,39,2019-06-09 18:25:00
1560097800,37,2019-06-09 18:30:00
1560098100,36,2019-06-09 18:35:00
1560098400,39,2019-06-09 18:40:00
1560098700,40,2019-06-09 18:45:00
1560099000,44,2019-06-09 18:50:00
1560099300,50,2019-06-09 18:55:00
1560099600,46,2019-06-09 19:00:00
1560099900,28,2019-06-09 19:05:00
1560100200,49,2019-06-09 19:10:00
1560100500,35,2019-06-09 19:15:00
1560100800,35,2019-06-09 19:20:00
1560101100,50,2019-06-09 19:25:00
1560101400,42,2019-06-09 19:30:00
1560101700,43,2019-06-09 19:35:00
1560102000,44,2019-06-09 19:40:00
1560102300,33,2019-06-09 19:45:00
1560102600,40,2019-06-09 19:50:00
1560102900,37,2019-06-09 19:55:00
